category ID;pail;category name;parent category;root;aliexpress_url
202003424;1;Женские очки;205780506;0;https://aliexpress.ru/category/202003424/women-glasses.html
205834806;1;Ткани и аксессуары;205780506;0;https://aliexpress.ru/category/205834806/garment-fabrics-accessories.html
205776307;1;Аксессуары для девочек;205780506;0;https://aliexpress.ru/category/205776307/girl-accessories.html
205780014;1;Аксессуары для мальчиков;205780506;0;https://aliexpress.ru/category/205780014/boy-accessories.html
202001901;1;Футболки;202003451;0;https://aliexpress.ru/category/202001901/t-shirts.html
202001902;1;Майки;202003451;0;https://aliexpress.ru/category/202001902/tank-tops.html
202003454;1;Топы;202003451;0;https://aliexpress.ru/category/202003454/camis.html
202061136;1;Шубы и дубленки;202003444;0;https://aliexpress.ru/category/202061136/real-fur.html
202060221;1;Женские пуховики;202003444;0;https://aliexpress.ru/category/202060221/down-coats.html
202005129;1;Женские плащи и тренчи;202003444;0;https://aliexpress.ru/category/202005129/trench.html
202005130;1;Женские пальто;202003444;0;https://aliexpress.ru/category/202005130/wool-blends.html
202005128;1;Кожаные куртки;202003444;0;https://aliexpress.ru/category/202005128/leather-jackets.html
202003530;1;Женские куртки;202003444;0;https://aliexpress.ru/category/202003530/jackets.html
202002391;1;Комплекты нижнего белья;202003442;0;https://aliexpress.ru/category/202002391/bra-brief-sets.html
202002389;1;Бюстгальтеры;202003442;0;https://aliexpress.ru/category/202002389/bras.html
202002390;1;Кофточки и топы;202003442;0;https://aliexpress.ru/category/202002390/camisoles-tanks.html
202003563;1;Формирователь;202003442;0;https://aliexpress.ru/category/202003563/shapers.html
202003562;1;Трусики;202003442;0;https://aliexpress.ru/category/202003562/panties.html
202003568;1;Подвязки;202003442;0;https://aliexpress.ru/category/202003568/garters.html
202015067;1;Топы без бретелек;202003442;0;https://aliexpress.ru/category/202015067/tube-tops.html
205899404;1;Спортивный бюстгальтер;202003442;0;https://aliexpress.ru/category/205899404/active-bra.html
202005131;1;Чулки;202003447;0;https://aliexpress.ru/category/202005131/stockings.html
202003515;1;Гетры;202003447;0;https://aliexpress.ru/category/202003515/leg-warmers.html
202003511;1;Носки;202003447;0;https://aliexpress.ru/category/202003511/socks.html
202003521;1;Колготки;202003447;0;https://aliexpress.ru/category/202003521/tights.html
202003508;1;Вечерние костюмы;202003448;0;https://aliexpress.ru/category/202003508/dress-suits.html
202003505;1;Брючные костюмы;202003448;0;https://aliexpress.ru/category/202003505/pant-suits.html
202003506;1;Костюмы с юбкой;202003448;0;https://aliexpress.ru/category/202003506/skirt-suits.html
202032004;1;Спортивные костюмы;202003448;0;https://aliexpress.ru/category/202032004/women-sets.html
202003539;1;Халаты;202003445;0;https://aliexpress.ru/category/202003539/robes.html
202003538;1;Ночные сорочки и пижамы;202003445;0;https://aliexpress.ru/category/202003538/nightgowns-sleepshirts.html
202004141;1;Комплекты пижам;202003445;0;https://aliexpress.ru/category/202004141/pajama-sets.html
205876001;1;Узкие джинсы;205873302;0;https://aliexpress.ru/category/205876001/pencil-jeans.html
205871602;1;Широкие джинсы;205873302;0;https://aliexpress.ru/category/205871602/wide-leg-jeans.html
205875802;1;Джинсы клеш;205873302;0;https://aliexpress.ru/category/205875802/flare-jeans.html
205875501;1;Джинсы МОМ;205873302;0;https://aliexpress.ru/category/205875501/harem-jeans.html
205896101;1;Купальники;205895501;0;https://aliexpress.ru/category/205896101/bikini-set.html
205896501;1;Пляжная одежда;205895501;0;https://aliexpress.ru/category/205896501/cover-up.html
205896506;1;Блузки;205903103;0;https://aliexpress.ru/category/205896506/blouse.html
205903603;1;Рубашки;205903103;0;https://aliexpress.ru/category/205903603/shirt.html
202058001;1;Рубашки с коротким рукавом;202003388;0;https://aliexpress.ru/category/202058001/short-sleeve-shirts.html
202003391;1;Рубашки для смокинга;202003388;0;https://aliexpress.ru/category/202003391/tuxedo-shirts.html
202003389;1;Повседневные рубашки;202003388;0;https://aliexpress.ru/category/202003389/casual-shirts.html
202001894;1;Мужские жилеты и безрукавки;202003386;0;https://aliexpress.ru/category/202001894/vests-waistcoats.html
202005162;1;Мужские пальто;202003386;0;https://aliexpress.ru/category/202005162/wool-blends.html
202003387;1;Мужские куртки;202003386;0;https://aliexpress.ru/category/202003387/jackets.html
202004140;1;Мужские пижамные комплекты;202003392;0;https://aliexpress.ru/category/202004140/men-pajama-sets.html
202003394;1;Штаны для сна;202003392;0;https://aliexpress.ru/category/202003394/sleep-bottoms.html
202003405;1;Кардиганы;202003404;0;https://aliexpress.ru/category/202003405/cardigans.html
202003406;1;Джемперы;202003404;0;https://aliexpress.ru/category/202003406/pullovers.html
202003402;1;Костюмы;202003398;0;https://aliexpress.ru/category/202003402/suits.html
202001893;1;Мужские футболки;202003409;0;https://aliexpress.ru/category/202001893/t-shirts.html
202028001;1;Поло;202003409;0;https://aliexpress.ru/category/202028001/polo.html
202003417;1;Мужские трусы боксеры;202003410;0;https://aliexpress.ru/category/202003417/boxers.html
202001896;1;Повседневные брюки;202032005;0;https://aliexpress.ru/category/202001896/casual-pants.html
202002399;1;Свадебные вуали;202002349;0;https://aliexpress.ru/category/202002399/bridal-veils.html
202003903;1;Лепестки роз;202002349;0;https://aliexpress.ru/category/202003903/rose-petals.html
202003904;1;Свадебные зонтики;202002349;0;https://aliexpress.ru/category/202003904/bridal-umbrellas.html
202003901;1;Свадебные букеты;202002349;0;https://aliexpress.ru/category/202003901/wedding-bouquets.html
202002414;1;Нижние юбки;202002349;0;https://aliexpress.ru/category/202002414/petticoats.html
202001936;1;Платья подруги невесты;202003815;0;https://aliexpress.ru/category/202001936/bridesmaid-dresses.html
202002393;1;Костюм жениха;202003815;0;https://aliexpress.ru/category/202002393/grooms-wear.html
202002397;1;Платья для матери невесты;202003815;0;https://aliexpress.ru/category/202002397/mother-of-the-bride-dresses.html
202000926;1;Записные книжки;202001977;0;https://aliexpress.ru/category/202000926/notebooks.html
202000925;1;Блокноты;202001977;0;https://aliexpress.ru/category/202000925/memo-pads.html
202005076;1;Планировщики;202001977;0;https://aliexpress.ru/category/202005076/planners.html
205952122;1;Скетчбуки;202001977;0;https://aliexpress.ru/category/205952122/drawing-notebooks.html
202001390;1;Планшет с зажимом для бумаги;202001977;0;https://aliexpress.ru/category/202001390/clipboard.html
205957519;1;Стикеры;202001977;0;https://aliexpress.ru/category/205957519/sticky-notes.html
205960022;1;Сменные блоки;202001977;0;https://aliexpress.ru/category/205960022/filler-paper.html
205951417;1;Планшетные доски;202001977;0;https://aliexpress.ru/category/205951417/chart-tablets.html
205952618;1;Смарт-Записные книжки;202001977;0;https://aliexpress.ru/category/205952618/smart-notebooks.html
202005034;1;Матрицы для высечки;202002009;0;https://aliexpress.ru/category/202005034/cutting-mats.html
202000276;1;Дыроколы;202002007;0;https://aliexpress.ru/category/202000276/hole-punch.html
202000922;1;Степлеры;202002007;0;https://aliexpress.ru/category/202000922/stapler.html
202005026;1;Скрепки и скобы;202002007;0;https://aliexpress.ru/category/202005026/binding-combs-spines.html
202000275;1;Канцелярские булавки;202002007;0;https://aliexpress.ru/category/202000275/pin.html
202000261;1;Обложки для книг;202002007;0;https://aliexpress.ru/category/202000261/book-cover.html
202000274;1;Антистеплеры;202002007;0;https://aliexpress.ru/category/202000274/staple-remover.html
205959919;1;Материалы для переплета;202002007;0;https://aliexpress.ru/category/205959919/book-rings-loose-leaf-binder.html
202000931;1;Папка для файлов;202002005;0;https://aliexpress.ru/category/202000931/file-folder.html
205954417;1;Сортировщик файлов;202002005;0;https://aliexpress.ru/category/205954417/file-sorter.html
205955723;1;Файлы;202002005;0;https://aliexpress.ru/category/205955723/file-jackets-file-pockets.html
202002001;1;Папки с арочным зажимом;202002005;0;https://aliexpress.ru/category/202002001/lever-arch-file.html
205961119;1;Васи Лента;202002020;0;https://aliexpress.ru/category/205961119/washi-tape.html
205955119;1;Нано-Лента;202002020;0;https://aliexpress.ru/category/205955119/nano-tape.html
205959321;1;Канцелярские резинки;202002020;0;https://aliexpress.ru/category/205959321/rubber-bands.html
202000264;1;Набор канцтоваров;202002193;0;https://aliexpress.ru/category/202000264/stationery-set.html
202000282;1;Чертежные принадлежности;202002193;0;https://aliexpress.ru/category/202000282/drafting-supplies.html
202000263;1;Учебные материалы;202002193;0;https://aliexpress.ru/category/202000263/teaching-resources.html
202000287;1;Карты;202002193;0;https://aliexpress.ru/category/202000287/map.html
202000114;1;Предметы для лаборатории;202002193;0;https://aliexpress.ru/category/202000114/lab-supplies.html
205952423;1;Линейки;202002193;0;https://aliexpress.ru/category/205952423/rulers.html
205957019;1;Подушечки для чернил;202002193;0;https://aliexpress.ru/category/205957019/craft-ink-pads.html
205959721;1;Трафареты;202002193;0;https://aliexpress.ru/category/205959721/geometry-template.html
205950220;1;Файл для рисования;202002193;0;https://aliexpress.ru/category/205950220/dry-erase-sleeves.html
202058017;1;Электронные словари;202002193;0;https://aliexpress.ru/category/202058017/electronic-dictionaries.html
202001360;1;Держатели для карт и записок;202000927;0;https://aliexpress.ru/category/202001360/card-holder-note-holder.html
205960021;1;Коврики для письменного стола;202000927;0;https://aliexpress.ru/category/205960021/desk-pads-blotters.html
202001361;1;Подставка для книг;202000927;0;https://aliexpress.ru/category/202001361/bookends.html
202001363;1;Лотки для бумаги;202000927;0;https://aliexpress.ru/category/202001363/file-tray.html
205951316;1;Подставки и держатели;202000927;0;https://aliexpress.ru/category/205951316/copyholders-book-stands.html
202001994;1;Держатель для писем;202000927;0;https://aliexpress.ru/category/202001994/letter-holder.html
205953420;1;Ящики и урны;202000927;0;https://aliexpress.ru/category/205953420/suggestion-boxes.html
202061853;1;Угольные стержни для эскизов;202000932;0;https://aliexpress.ru/category/202061853/sketch-charcoal-bars.html
202061857;1;Угольные карандаши для эскизов;202000932;0;https://aliexpress.ru/category/202061857/sketch-charcoal-pencils.html
202001385;1;Кисти для рисования;202000932;0;https://aliexpress.ru/category/202001385/paint-brushes.html
202001380;1;Мольберты;202000932;0;https://aliexpress.ru/category/202001380/easels.html
202001377;1;Мелки;202000932;0;https://aliexpress.ru/category/202001377/crayons.html
202001383;1;Акварельные краски;202000932;0;https://aliexpress.ru/category/202001383/water-color.html
202001381;1;Масляные краски;202000932;0;https://aliexpress.ru/category/202001381/oil-paints.html
202001382;1;Акриловые краски;202000932;0;https://aliexpress.ru/category/202001382/acrylic-paints.html
202002027;1;Масляная пастель;202000932;0;https://aliexpress.ru/category/202002027/oil-pastel.html
202001375;1;Рисовальные наборы;202000932;0;https://aliexpress.ru/category/202001375/art-sets.html
202001376;1;Палетка;202000932;0;https://aliexpress.ru/category/202001376/palette.html
205954118;1;Чернильный камень;202000932;0;https://aliexpress.ru/category/205954118/ink-stone.html
205954517;1;Минеральные краски;202000932;0;https://aliexpress.ru/category/205954517/mineral-paints.html
205954618;1;Бумага для каллиграфии;202000932;0;https://aliexpress.ru/category/205954618/couplet-paper.html
205954921;1;Войлок для живописи;202000932;0;https://aliexpress.ru/category/205954921/felt-pads.html
205953030;1;Тубусы;202000932;0;https://aliexpress.ru/category/205953030/art-storage-tube.html
205952232;1;Цветные Карандаши;202000932;0;https://aliexpress.ru/category/205952232/colored-pencils.html
205952533;1;Бумага для пастели;202000932;0;https://aliexpress.ru/category/205952533/pastel-paper.html
205958516;1;Губка для рисования;202000932;0;https://aliexpress.ru/category/205958516/paint-sponges.html
205957924;1;Краски гуашь;202000932;0;https://aliexpress.ru/category/205957924/gouache-paints.html
205956223;1;Красящие пигменты;202000932;0;https://aliexpress.ru/category/205956223/chinese-painting-pigment.html
205956822;1;Электрический спрей ручка;202000932;0;https://aliexpress.ru/category/205956822/electric-spray-pen.html
205955313;1;Бумажные палитры;202000932;0;https://aliexpress.ru/category/205955313/palette-paper.html
205955620;1;Рисование на ткани;202000932;0;https://aliexpress.ru/category/205955620/water-writing-cloth.html
205960720;1;Цветовые и колеровочные карты;202000932;0;https://aliexpress.ru/category/205960720/color-cards.html
205960926;1;Пресс-Папье;202000932;0;https://aliexpress.ru/category/205960926/paperweight.html
205959217;1;Калька;202000932;0;https://aliexpress.ru/category/205959217/tracing-paper.html
205960116;1;Письменной форме Щетка шайба;202000932;0;https://aliexpress.ru/category/205960116/writing-brush-washer.html
202000938;1;Офисная бумага;202000259;0;https://aliexpress.ru/category/202000938/copy-paper.html
202001979;1;Бумага A4;202000259;0;https://aliexpress.ru/category/202001979/a4-paper.html
205955120;1;Карты и Пачка карточек;202000259;0;https://aliexpress.ru/category/205955120/cards-card-stock.html
205953826;1;Бумага для офисной техники;202000259;0;https://aliexpress.ru/category/205953826/printer-paper.html
202000937;1;Бумага для кассовых чеков;202000259;0;https://aliexpress.ru/category/202000937/cash-register-paper.html
202001981;1;Рулоны бумаги;202000259;0;https://aliexpress.ru/category/202001981/paper-roll.html
202000941;1;Углеродная бумага;202000259;0;https://aliexpress.ru/category/202000941/carbon-paper.html
205953827;1;Скрэтч-бумага;202000259;0;https://aliexpress.ru/category/205953827/scratch-paper.html
205958515;1;Бумага для этикеток;202000259;0;https://aliexpress.ru/category/205958515/rubbing-paper.html
202001978;1;Бескопирочная бумага;202000259;0;https://aliexpress.ru/category/202001978/carbonless-paper.html
205956617;1;График Бумага;202000259;0;https://aliexpress.ru/category/205956617/graph-paper.html
202001368;1;Гелевые ручки;202004997;0;https://aliexpress.ru/category/202001368/gel-pens.html
202001975;1;Пеналы и портфели;202004997;0;https://aliexpress.ru/category/202001975/pencil-cases-bags.html
202001366;1;Перьевые ручки;202004997;0;https://aliexpress.ru/category/202001366/fountain-pens.html
202001370;1;Маркеры и фломастеры;202004997;0;https://aliexpress.ru/category/202001370/markers-highlighters.html
202001365;1;Шариковые ручки;202004997;0;https://aliexpress.ru/category/202001365/ballpoint-pens.html
202000928;1;Карандаши;202004997;0;https://aliexpress.ru/category/202000928/pencils.html
202001974;1;Корректирующие принадлежности;202004997;0;https://aliexpress.ru/category/202001974/correction-supplies.html
205957423;1;Пеналы;202004997;0;https://aliexpress.ru/category/205957423/pencil-cases.html
205956027;1;Цветные маркеры;202004997;0;https://aliexpress.ru/category/205956027/colored-markers.html
205953620;1;Цветные карандаши;202004997;0;https://aliexpress.ru/category/205953620/wooden-colored-pencils.html
205949217;1;Трафареты;202004997;0;https://aliexpress.ru/category/205949217/stencils.html
205957923;1;Маркеры-краски;202004997;0;https://aliexpress.ru/category/205957923/paint-markers.html
205953317;1;Ластики;202004997;0;https://aliexpress.ru/category/205953317/eraser.html
205950919;1;Деревянные свинцовые Карандаши;202004997;0;https://aliexpress.ru/category/205950919/wooden-lead-pencils.html
205957824;1;Маркеры;202004997;0;https://aliexpress.ru/category/205957824/highlighters.html
205950920;1;Механические карандаши;202004997;0;https://aliexpress.ru/category/205950920/mechanical-pencils.html
202001367;1;Многофункциональная ручка;202004997;0;https://aliexpress.ru/category/202001367/multi-function-pen.html
205951630;1;Маркеры для белой доски;202004997;0;https://aliexpress.ru/category/205951630/whiteboard-marker.html
205958124;1;Расходные материалы;202004997;0;https://aliexpress.ru/category/205958124/ink-supplies.html
205955123;1;Электрические точилки;202004997;0;https://aliexpress.ru/category/205955123/electric-pencil-sharpeners.html
205960525;1;Лайнеры;202004997;0;https://aliexpress.ru/category/205960525/fineliner.html
205953925;1;Детский тренажер для письма;202004997;0;https://aliexpress.ru/category/205953925/pen-grips.html
205955124;1;Электрический Ластик;202004997;0;https://aliexpress.ru/category/205955124/electric-eraser.html
205952727;1;Перья для перьевых ручек;202004997;0;https://aliexpress.ru/category/205952727/fountain-pen-nibs.html
202002979;1;Закладки для книг;202004998;0;https://aliexpress.ru/category/202002979/bookmark.html
202000933;1;Бейджи и аксессуары;202004998;0;https://aliexpress.ru/category/202000933/badge-holder-accessories.html
205959625;1;Чернила;202004998;0;https://aliexpress.ru/category/205959625/ink-refills.html
202000924;1;Бумажные конверты;202005025;0;https://aliexpress.ru/category/202000924/paper-envelopes.html
205956719;1;Пузырьковые конверты;202005025;0;https://aliexpress.ru/category/205956719/bubble-mailers.html
202001387;1;Доска для лекций;202000957;0;https://aliexpress.ru/category/202001387/whiteboard.html
202001389;1;Доска объявлений;202000957;0;https://aliexpress.ru/category/202001389/bulletin-board.html
202001388;1;Классная доска;202000957;0;https://aliexpress.ru/category/202001388/blackboard.html
202002017;1;Губки для маркерных досок;202000957;0;https://aliexpress.ru/category/202002017/board-eraser.html
205951518;1;Сменные символы;202000957;0;https://aliexpress.ru/category/205951518/changeable-letter-boards.html
202002016;1;Магнитная доска;202000957;0;https://aliexpress.ru/category/202002016/magnetic-board.html
205951818;1;Флуоресцентные доски;202000957;0;https://aliexpress.ru/category/205951818/fluorescent-boards.html
202000824;1;Календари;202004999;0;https://aliexpress.ru/category/202000824/calendar.html
205956609;1;Искусство и фотография;205958512;0;https://aliexpress.ru/category/205956609/arts-photography.html
205952908;1;Художественная литература;205958512;0;https://aliexpress.ru/category/205952908/literature-fiction.html
205956912;1;Образование и обучение;205958512;0;https://aliexpress.ru/category/205956912/education-teaching.html
205958910;1;Книги по гуманитарным наукам;205958512;0;https://aliexpress.ru/category/205958910/humanities-social-science.html
205960006;1;Бизнес и инвестиции;205958512;0;https://aliexpress.ru/category/205960006/business-investing.html
205949208;1;Лайфстайл;205958512;0;https://aliexpress.ru/category/205949208/life-lifestyle.html
205950213;1;Наука и технологии;205958512;0;https://aliexpress.ru/category/205950213/science-technology.html
202058341;1;Спортивные очки;202058335;0;https://aliexpress.ru/category/202058341/sports-eyewears.html
202002317;1;Спортивная защита;202058335;0;https://aliexpress.ru/category/202002317/sports-safety.html
202058325;1;Спортивные шапки;202058335;0;https://aliexpress.ru/category/202058325/sports-caps.html
202058339;1;Спортивные перчатки;202058335;0;https://aliexpress.ru/category/202058339/sports-gloves.html
202061527;1;Сумки для охоты;202061509;0;https://aliexpress.ru/category/202061527/hunting-bags.html
202061537;1;Лыжные сумки;202061509;0;https://aliexpress.ru/category/202061537/skiing-bags.html
202061510;1;Сумки для дайвинга;202061509;0;https://aliexpress.ru/category/202061510/diving-bags.html
202061532;1;Сумки для серфинга;202061509;0;https://aliexpress.ru/category/202061532/surfing-bags.html
202006093;1;Военная одежда;202002234;0;https://aliexpress.ru/category/202006093/martial-clothing.html
202006097;1;Борцовки;202002234;0;https://aliexpress.ru/category/202006097/wrestling-shoes.html
202005175;1;Йога;202002234;0;https://aliexpress.ru/category/202005175/yoga.html
202005185;1;Оборудование для фитнеса;202002234;0;https://aliexpress.ru/category/202005185/fitness-equipments.html
202002411;1;Бокс;202002234;0;https://aliexpress.ru/category/202002411/boxing.html
202002559;1;Гимнастика;202002234;0;https://aliexpress.ru/category/202002559/gymnastics.html
202002595;1;Перчатки для фитнеса;202002234;0;https://aliexpress.ru/category/202002595/fitness-gloves.html
206086004;1;Здоровое питание;202002234;0;https://aliexpress.ru/category/206086004/health-food.html
202002244;1;Товары для гольф-клуба;202002243;0;https://aliexpress.ru/category/202002244/club-making-products.html
202000143;1;Гольф-кары;202002243;0;https://aliexpress.ru/category/202000143/golf-cars.html
202002573;1;Тележка для гольфа;202002243;0;https://aliexpress.ru/category/202002573/golf-trolley.html
202002267;1;Клавишные инструменты;202002263;0;https://aliexpress.ru/category/202002267/keyboard-instruments.html
202002271;1;Ударные инструменты;202002263;0;https://aliexpress.ru/category/202002271/percussion-instruments.html
202002264;1;Медные инструменты;202002263;0;https://aliexpress.ru/category/202002264/brass-instruments.html
202002274;1;Струнные инструменты;202002263;0;https://aliexpress.ru/category/202002274/stringed-instruments.html
202002279;1;Деревянные духовые инструменты;202002263;0;https://aliexpress.ru/category/202002279/woodwind-instruments.html
205757905;1;Электрический инструмент;202002263;0;https://aliexpress.ru/category/205757905/electric-instrument.html
205758106;1;Орф-инструменты;202002263;0;https://aliexpress.ru/category/205758106/orff-instruments.html
202002276;1;Гитары;202002263;0;https://aliexpress.ru/category/202002276/guitar.html
202002277;1;Детали и аксессуары для гитар;202002263;0;https://aliexpress.ru/category/202002277/guitar-parts-accessories.html
202059392;1;Безопасность и выживание;202002285;0;https://aliexpress.ru/category/202059392/safety-survival.html
202059391;1;Паракорд;202002285;0;https://aliexpress.ru/category/202059391/paracord.html
202002601;1;Туристический коврик;202002285;0;https://aliexpress.ru/category/202002601/camping-mat.html
202002599;1;Наборы для путешествий;202002285;0;https://aliexpress.ru/category/202002599/travel-kits.html
205810102;1;Походное снаряжение;202002285;0;https://aliexpress.ru/category/205810102/camping-furnishings.html
205807802;1;Горшочки для угольной печи;202002285;0;https://aliexpress.ru/category/205807802/camp-nbsp-cooking-nbsp-supplies.html
205807904;1;Навесы и укрытия;202002285;0;https://aliexpress.ru/category/205807904/tents-shelters.html
202040838;1;Сумки для альпинизма;202002285;0;https://aliexpress.ru/category/202040838/climbing-bags.html
202040851;1;Одежда для туризма;202002285;0;https://aliexpress.ru/category/202040851/hiking-clothings.html
202002299;1;Товары для ухода за лошадьми;202002297;0;https://aliexpress.ru/category/202002299/horse-care-products.html
202002298;1;Недоуздки;202002297;0;https://aliexpress.ru/category/202002298/halters.html
202002303;1;Седла;202002297;0;https://aliexpress.ru/category/202002303/saddles.html
205761804;1;Хлысты и шпоры;202002297;0;https://aliexpress.ru/category/205761804/iding-crops-spurs.html
202002302;1;Потники;202002297;0;https://aliexpress.ru/category/202002302/saddle-pads.html
202002420;1;Подковы;202002297;0;https://aliexpress.ru/category/202002420/horseshoes.html
205758603;1;Перчатки для верховой езды;202002297;0;https://aliexpress.ru/category/205758603/riding-gloves.html
202002300;1;Попоны;202002297;0;https://aliexpress.ru/category/202002300/horse-rugs.html
202002369;1;Чапы;202002297;0;https://aliexpress.ru/category/202002369/chaps.html
202002305;1;Аксессуары для охотничьих ружей;202002304;0;https://aliexpress.ru/category/202002305/hunting-gun-accessories.html
202005220;1;Прицелы для охоты;202002304;0;https://aliexpress.ru/category/202005220/hunting-optics.html
202005218;1;Аксессуары для прицелов;202002304;0;https://aliexpress.ru/category/202005218/scope-mounts-accessories.html
202002421;1;Лук и стрела;202002304;0;https://aliexpress.ru/category/202002421/bow-arrow.html
202040846;1;Охотничьи сумки и кобура;202002304;0;https://aliexpress.ru/category/202040846/hunting-bags-holsters.html
202002291;1;Рыболовные крючки;202002290;0;https://aliexpress.ru/category/202002291/fishhooks.html
202002292;1;Рыболовные лески;202002290;0;https://aliexpress.ru/category/202002292/fishing-lines.html
202002295;1;Наживки для рыбной ловли;202002290;0;https://aliexpress.ru/category/202002295/fishing-lures.html
202002296;1;Коробки для рыболовной снасти;202002290;0;https://aliexpress.ru/category/202002296/fishing-tackle-boxes.html
202002293;1;Рыболовные катушки;202002290;0;https://aliexpress.ru/category/202002293/fishing-reels.html
202002294;1;Удочки;202002290;0;https://aliexpress.ru/category/202002294/fishing-rods.html
205805701;1;Рыболовная одежда;202002290;0;https://aliexpress.ru/category/205805701/fishing-apparel.html
205806403;1;Рыболовные принадлежности;202002290;0;https://aliexpress.ru/category/205806403/fishing-accessories.html
202002403;1;Сумки для рыбалки;202002290;0;https://aliexpress.ru/category/202002403/fishing-bags.html
202002575;1;Поплавки для рыбалки;202002290;0;https://aliexpress.ru/category/202002575/fishing-float.html
202002609;1;Стулья для рыбалки;202002290;0;https://aliexpress.ru/category/202002609/fishing-chairs.html
205804003;1;Лодки и оборудование;202002290;0;https://aliexpress.ru/category/205804003/boats-equipment.html
202002308;1;Пейнтбольные аксессуары;202002307;0;https://aliexpress.ru/category/202002308/paintball-accessories.html
202002309;1;Пейнтбол;202002307;0;https://aliexpress.ru/category/202002309/paintballs.html
202002313;1;Детали для самокатов;202002310;0;https://aliexpress.ru/category/202002313/scooter-parts-accessories.html
202002311;1;Электросамокаты;202002310;0;https://aliexpress.ru/category/202002311/electric-scooters.html
202000917;1;Самокаты;202002310;0;https://aliexpress.ru/category/202000917/kick-scooters-foot-scooters.html
202002312;1;Бензиновые самокаты;202002310;0;https://aliexpress.ru/category/202002312/gas-scooters.html
205724021;1;Коляски с электроприводом;202002310;0;https://aliexpress.ru/category/205724021/handicapped-scooters.html
202002329;1;Серфинг и дайвинг;202002328;0;https://aliexpress.ru/category/202002329/surfing-diving.html
202000250;1;Гребные лодки;202002328;0;https://aliexpress.ru/category/202000250/rowing-boats.html
202000316;1;Средства безопасности на воде;202002328;0;https://aliexpress.ru/category/202000316/water-safety-products.html
202000249;1;Гоночные лодки;202002328;0;https://aliexpress.ru/category/202000249/racing-boats.html
202002330;1;Надувные матрасы;202002328;0;https://aliexpress.ru/category/202002330/air-mattresses.html
202040792;1;Обувь для водного спорта;202002328;0;https://aliexpress.ru/category/202040792/water-sports-shoes.html
202006151;1;Лыжные носки;202002339;0;https://aliexpress.ru/category/202006151/skiing-socks.html
202006154;1;Сноубординг;202002339;0;https://aliexpress.ru/category/202006154/snowboarding-pants.html
202002340;1;Лыжные палки;202002339;0;https://aliexpress.ru/category/202002340/ski-poles.html
202002253;1;Бадминтон;202006042;0;https://aliexpress.ru/category/202002253/badminton.html
202002324;1;Теннис;202006042;0;https://aliexpress.ru/category/202002324/tennis.html
202002260;1;Настольный теннис;202006042;0;https://aliexpress.ru/category/202002260/table-tennis.html
202006114;1;Крикет;202006042;0;https://aliexpress.ru/category/202006114/cricket.html
205762602;1;Ракетки для сквоша;202006042;0;https://aliexpress.ru/category/205762602/squash-rackets.html
202002238;1;Азартные игры;202006083;0;https://aliexpress.ru/category/202002238/gambling.html
202002600;1;Настольные игры;202006083;0;https://aliexpress.ru/category/202002600/board-games.html
202002359;1;Дартс;202006083;0;https://aliexpress.ru/category/202002359/darts.html
202002256;1;Снукер и бильярд;202006083;0;https://aliexpress.ru/category/202002256/snooker-billiard.html
202002343;1;Парк с аттракционами;202006083;0;https://aliexpress.ru/category/202002343/amusement-park.html
202002368;1;Аэрохоккей;202006083;0;https://aliexpress.ru/category/202002368/air-hockey.html
202000247;1;Тарзанка;202006083;0;https://aliexpress.ru/category/202000247/bungee.html
202006087;1;Обувь для боулинга;202006084;0;https://aliexpress.ru/category/202006087/bowling-shoes.html
202006086;1;Для боулинга;202006084;0;https://aliexpress.ru/category/202006086/bowling-shirts.html
202006085;1;Боулинг;202006084;0;https://aliexpress.ru/category/202006085/bowling-jackets.html
202000916;1;Скейтборд;202006125;0;https://aliexpress.ru/category/202000916/skate-board.html
202002353;1;Светящиеся роликовые коньки;202006125;0;https://aliexpress.ru/category/202002353/flashing-roller.html
202006128;1;Штаны для скейтбординга;202006125;0;https://aliexpress.ru/category/202006128/skateboarding-pants.html
202040680;1;Для бега;202006138;0;https://aliexpress.ru/category/202040680/running-t-shirts.html
202040634;1;Обувь для скейтборда;202006250;0;https://aliexpress.ru/category/202040634/skateboarding-shoes.html
202040665;1;Походная обувь;202006250;0;https://aliexpress.ru/category/202040665/hiking-shoes.html
202040306;1;Обувь для велоспорта;202006250;0;https://aliexpress.ru/category/202040306/cycling-shoes.html
202040633;1;Обувь для роликов;202006250;0;https://aliexpress.ru/category/202040633/skate-shoes.html
206112701;1;Детские кроссовки;202006250;0;https://aliexpress.ru/category/206112701/kids-sneakers.html
206114401;1;Плавательные тапочки;202006250;0;https://aliexpress.ru/category/206114401/aqua-shoes.html
206114102;1;Обувь для водного спорта;202006250;0;https://aliexpress.ru/category/206114102/water-sports-shoes.html
205757805;1;Обувь для сноубординга и лыжные ботинки;202006250;0;https://aliexpress.ru/category/205757805/snowboarding-skiing-shoes.html
205750301;1;Обувь для фехтования;202006250;0;https://aliexpress.ru/category/205750301/fencing-shoes.html
202040849;1;Обувь для бейсбола;202006250;0;https://aliexpress.ru/category/202040849/baseball-shoes.html
206113901;1;Обувь для ракетбола;202006250;0;https://aliexpress.ru/category/206113901/racquetball-shoes.html
205762107;1;Обувь для регби;202006250;0;https://aliexpress.ru/category/205762107/rugby-shoes.html
